age,gender,height,current_weight,target_weight,activity_level,sports_days,sleep_hours,Avg_Caloric_Intake,water_intake,night_eating,stress_level,commitment,motivation,success
51,0,193,135,111,3,1,6.5,3284,3.0,1,8,7,5,0
41,1,186,102,90,2,1,7.4,2735,4.1,1,1,6,3,0
43,1,166,72,62,4,6,5.4,2278,2.8,0,9,8,8,0
33,1,180,81,71,2,2,6.3,2174,3.4,1,8,8,1,1
64,0,181,133,123,3,1,7.1,3599,2.0,1,8,3,4,0
30,1,194,155,149,3,1,7.2,4244,3.5,0,6,4,7,1
32,1,160,68,54,3,3,6.6,2161,2.3,1,9,2,9,0
44,1,162,88,74,2,3,6.1,2367,3.8,1,8,1,10,0
21,0,161,71,58,4,4,8.1,2231,2.7,0,2,7,2,0
33,1,178,131,124,3,3,7.2,3689,2.7,0,6,8,9,1
47,1,160,75,69,1,0,6.2,1733,3.7,1,8,8,6,1
61,1,181,110,102,4,4,8.3,3327,2.8,0,6,6,7,1
47,1,187,97,85,1,0,6.4,2343,3.6,1,9,7,4,1
53,1,172,91,78,1,0,8.2,1994,4.1,0,5,8,5,1
20,0,177,92,86,4,6,5.1,2718,1.9,1,8,4,1,0
39,0,191,121,101,4,5,5.6,3636,2.9,1,10,8,4,0
39,1,177,101,91,1,0,8.2,2528,4.3,1,2,6,8,0
29,1,163,81,69,1,1,8.2,2012,3.9,0,5,7,6,1
38,1,168,76,69,1,1,7.9,1768,4.4,0,1,10,7,1
21,0,176,103,88,4,5,6.7,3243,4.1,0,5,7,1,0
48,0,161,102,78,1,1,7.1,2423,2.4,1,7,8,7,1
61,0,179,120,111,2,3,7.0,3056,2.0,0,1,5,6,1
48,0,194,141,125,1,1,7.0,3595,2.1,0,10,2,4,0
40,1,181,102,87,3,3,7.6,2964,2.2,1,3,8,2,0
37,1,169,106,97,2,3,8.1,2789,1.7,1,6,1,2,0
32,1,168,93,69,4,5,7.8,3001,4.2,1,1,2,7,1
40,1,192,101,77,4,4,6.8,2844,3.0,0,3,5,3,0
45,0,189,115,108,2,1,7.3,2994,1.8,1,8,4,2,0
33,1,173,82,69,1,0,5.5,2236,3.8,1,9,2,10,1
54,0,169,77,55,1,0,7.6,1994,2.5,0,7,4,3,1
38,0,183,85,69,4,4,7.4,2704,1.7,0,4,7,10,1
32,1,167,83,75,2,3,7.0,2081,2.1,1,7,5,2,1
34,0,159,78,67,1,0,8.3,1499,3.5,1,7,4,3,1
54,0,167,103,79,3,3,8.4,3057,3.9,0,7,2,5,1
30,1,172,101,86,2,3,6.8,2864,2.3,0,8,2,10,0
36,0,165,108,102,4,4,8.3,3293,3.2,1,4,1,10,1
47,0,163,75,59,1,0,6.9,1781,1.5,1,4,10,10,1
62,1,155,71,58,1,1,6.8,1969,2.3,1,9,6,5,0
35,0,180,133,123,1,0,6.7,3099,2.0,0,8,6,7,0
31,0,179,104,93,4,5,6.8,3503,1.7,1,4,4,10,0
53,1,162,101,91,4,5,7.1,3389,3.0,0,6,9,3,1
53,0,192,123,101,2,1,5.8,3496,3.4,0,9,4,3,0
37,1,171,96,79,3,1,8.0,2509,1.6,0,6,3,7,0
36,0,156,66,53,3,3,7.2,2536,1.9,1,5,10,6,1
62,0,163,105,82,4,4,7.5,3104,4.3,1,7,9,6,1
61,1,182,87,79,2,2,8.1,2008,2.2,0,2,1,4,1
24,1,163,80,72,2,2,6.9,2608,3.8,0,8,2,4,0
61,0,157,90,73,4,5,6.6,2820,3.7,0,7,1,2,0
21,1,179,108,93,4,6,7.0,3150,2.5,0,6,7,6,1
51,0,175,123,117,1,0,6.8,2945,2.1,1,3,1,10,0
19,1,185,88,78,3,2,7.2,2730,2.2,0,9,1,3,0
22,0,185,124,108,1,1,6.9,2915,3.2,1,2,6,6,0
27,0,193,123,111,4,5,8.3,3593,2.6,1,4,6,3,0
49,0,157,68,59,2,1,7.4,2217,3.0,0,2,5,3,0
59,0,156,92,68,3,3,8.2,2595,3.9,0,6,4,1,0
58,0,194,121,108,2,2,7.9,3226,3.0,0,7,8,5,1
30,1,180,111,103,4,5,6.2,3348,4.5,0,9,3,2,0
56,1,183,139,126,3,1,8.2,3992,3.5,0,6,1,10,1
22,0,158,83,67,4,4,8.4,2840,2.1,0,6,1,2,0
27,0,157,97,89,2,1,7.7,2973,3.0,1,5,5,9,1
27,1,161,99,78,4,6,6.6,2977,3.9,1,10,3,2,0
55,1,172,107,83,1,1,7.0,2844,2.2,0,10,3,2,0
44,1,159,102,96,3,2,7.5,2812,3.7,1,4,2,6,0
38,1,172,87,70,4,5,5.7,2775,1.6,1,10,9,10,0
25,1,177,122,103,3,3,7.9,3457,4.3,0,4,6,1,1
18,0,155,75,63,3,1,8.0,1997,3.5,0,4,7,8,1
45,0,159,98,88,2,2,7.8,2567,2.0,0,5,2,1,0
56,1,170,96,83,1,1,7.4,2510,4.1,0,1,1,9,0
31,1,157,97,82,1,1,7.9,2524,1.7,0,2,8,4,1
38,1,160,103,87,4,5,8.0,3412,2.7,0,3,10,3,1
47,1,164,94,88,3,3,7.0,2850,3.7,1,7,4,7,1
38,1,172,99,93,1,0,8.4,2167,4.3,1,1,9,8,1
26,1,183,129,114,4,4,7.0,3996,2.5,0,3,9,5,1
34,1,160,75,63,4,5,7.8,2276,4.0,0,7,4,3,1
22,1,184,86,76,2,2,8.5,2263,2.1,0,6,10,4,1
48,1,189,114,92,3,1,8.1,3152,1.6,0,2,3,10,1
57,0,181,110,95,2,3,6.6,3079,1.6,0,4,5,6,0
55,1,156,73,63,4,6,7.4,2264,3.5,0,1,6,5,1
60,1,172,93,80,2,2,7.4,2393,2.0,1,5,10,4,0
36,0,181,89,71,1,1,7.5,1933,1.7,0,2,4,3,1
53,0,194,111,88,3,3,6.6,2990,4.4,0,8,1,6,0
50,0,193,108,98,2,3,6.1,2946,2.2,1,10,7,7,0
30,1,170,87,63,3,1,7.5,2816,2.9,0,6,5,2,0
31,1,179,97,74,3,1,6.6,2622,3.3,1,1,2,6,0
50,1,190,125,111,2,2,7.4,3499,1.9,1,2,9,3,1
46,1,188,103,85,4,4,7.0,3215,2.6,0,4,8,10,1
60,0,174,124,115,4,4,7.6,3693,3.4,0,3,10,8,1
53,1,165,92,76,4,6,6.9,2895,3.4,1,9,7,2,0
61,1,160,70,47,1,0,7.3,1916,4.0,0,1,9,5,1
27,0,174,90,84,4,4,6.7,2589,2.8,0,7,10,8,1
48,1,183,126,107,1,0,5.7,2643,4.2,0,9,2,9,1
23,1,193,94,84,3,2,5.5,2847,3.5,0,9,3,7,0
18,1,189,146,134,1,1,7.0,3016,3.2,0,6,9,9,1
24,1,163,86,68,3,3,7.4,2406,1.9,0,7,6,9,1
44,0,183,114,107,3,1,6.2,3061,3.2,1,8,2,8,0
38,0,166,115,105,2,1,8.0,3161,3.3,0,3,6,7,1
45,0,182,111,96,3,3,6.6,3206,3.8,1,5,5,6,1
33,0,181,135,122,2,3,6.9,3825,3.7,1,4,10,3,1
63,1,165,111,90,1,0,6.7,2532,3.1,0,9,5,8,0
40,1,164,110,87,4,4,7.3,3456,3.3,0,9,5,3,0
37,1,159,98,92,2,1,8.3,2853,3.8,1,4,2,9,1
55,0,157,74,62,4,6,8.5,2681,2.6,0,2,6,9,1
42,0,189,110,96,4,4,7.6,3486,1.9,1,1,7,10,1
45,0,156,76,69,1,0,7.3,1764,4.1,1,3,9,10,1
22,1,158,104,90,4,5,8.5,3368,4.4,0,2,5,9,1
38,1,164,84,78,2,3,6.6,2312,2.8,0,5,5,4,0
35,0,190,97,86,4,5,8.0,3406,4.5,0,6,9,9,1
64,0,168,108,103,1,0,5.6,2537,2.5,1,9,6,2,0
23,1,162,82,66,3,3,6.5,2864,1.7,1,4,7,1,0
46,1,183,119,110,2,1,8.2,3014,3.2,1,4,4,8,1
36,1,167,114,101,1,1,7.5,2962,4.1,1,4,4,6,0
50,0,168,98,82,2,1,6.7,2914,3.4,1,1,1,10,0
18,0,184,122,107,3,3,7.2,3449,1.5,1,3,5,9,0
62,0,165,97,81,4,6,7.3,2838,1.5,1,4,2,9,0
20,0,190,129,122,1,0,7.6,3139,3.7,1,1,5,3,0
59,1,177,87,71,3,1,7.2,2469,4.0,0,5,5,2,1
38,1,176,102,97,2,1,5.3,2509,2.3,1,10,4,7,0
52,1,165,68,58,4,6,6.0,2311,2.9,1,9,10,5,0
58,0,188,126,111,3,1,7.9,3724,4.4,0,1,9,10,1
57,1,177,110,104,4,6,7.7,3188,2.9,1,7,5,6,1
20,1,161,79,67,1,0,7.4,1980,1.9,0,2,6,5,1
42,1,163,90,75,3,3,7.4,2678,4.2,1,10,1,4,0
62,1,173,100,84,3,3,7.1,3065,3.0,1,9,5,1,0
55,1,186,101,78,4,5,6.7,3293,2.5,0,4,9,4,1
62,0,192,111,87,4,6,6.6,3336,1.8,1,3,6,10,0
37,1,181,125,112,4,4,7.8,3695,2.9,0,7,9,3,1
61,1,175,116,101,1,1,6.6,2461,3.8,0,6,4,3,0
62,0,165,89,67,1,1,5.8,2245,3.7,0,10,2,5,0
51,0,181,123,110,4,6,6.8,3622,3.0,0,8,9,1,1
38,1,194,123,104,3,2,5.8,3473,3.7,1,9,4,6,0
40,1,174,119,97,2,1,7.9,2998,2.6,1,7,2,2,0
23,1,161,79,67,3,3,7.5,2456,3.7,1,6,1,1,0
30,1,159,103,95,3,3,5.6,2894,1.8,1,8,2,8,0
40,0,165,94,77,1,0,5.8,2493,2.1,1,9,5,10,0
26,1,177,107,88,1,0,5.3,2496,4.1,0,8,3,3,0
34,0,192,135,123,1,0,7.4,3467,2.4,0,6,6,6,0
19,1,166,85,65,1,0,6.8,2230,2.1,0,8,4,2,0
36,1,167,104,89,3,1,7.2,2891,1.8,0,9,2,5,0
36,1,174,92,75,1,1,6.6,2180,2.7,0,6,7,9,1
24,0,191,116,105,4,6,6.8,3715,1.7,0,6,6,7,1
59,1,171,107,85,1,0,8.2,2773,3.0,1,2,8,4,0
59,1,163,84,72,4,5,6.8,2845,4.3,1,9,10,3,0
37,0,161,74,68,4,4,5.5,2289,3.9,1,8,5,9,0
26,1,173,119,112,4,6,6.7,3468,1.6,1,5,3,4,0
34,0,187,142,128,2,2,7.1,3413,2.4,1,10,4,5,0
44,1,166,99,88,2,3,7.1,2637,2.1,0,3,5,6,1
64,0,175,119,108,2,2,7.2,3144,1.7,1,9,5,10,0
19,0,179,134,126,2,1,5.4,3846,1.8,0,10,6,5,0
53,0,173,106,94,3,2,7.7,3490,4.2,1,7,9,9,1
36,1,162,107,84,2,2,6.8,2667,2.4,1,9,4,1,0
34,0,191,114,98,2,2,6.8,2707,2.7,0,7,7,6,0
22,0,177,116,102,2,3,6.3,3145,3.0,1,8,7,4,0
56,1,184,88,70,4,6,6.7,2927,3.7,0,10,6,4,1
35,0,180,125,109,3,3,7.9,3369,3.9,1,5,1,3,0
24,1,194,148,124,4,4,5.2,4084,4.4,0,10,9,5,1
34,1,173,95,87,4,4,5.7,2995,2.1,1,10,6,8,1
56,0,171,106,83,4,6,7.1,3160,2.4,0,6,3,4,0
53,0,169,113,102,3,2,6.4,3178,2.4,0,8,2,7,0
57,1,169,114,109,3,2,7.1,3574,2.8,0,7,3,8,1
62,0,166,73,61,2,1,8.0,2077,3.9,1,1,1,5,0
21,0,194,147,132,4,4,6.2,4119,2.2,1,10,3,10,0
55,0,189,106,101,4,5,6.8,3544,3.8,0,4,5,1,1
42,0,167,105,100,3,1,6.3,2579,2.1,1,8,4,8,0
22,1,167,85,77,3,2,5.5,2415,3.6,0,9,10,10,1
47,1,159,65,57,4,5,7.9,2550,3.9,0,6,1,3,1
29,0,190,103,88,2,1,8.0,2683,4.1,0,4,5,4,1
21,1,169,92,87,3,1,7.8,2386,3.0,0,2,3,10,1
41,0,177,119,105,3,2,7.4,3226,2.5,0,9,10,7,1
46,0,191,97,89,3,1,7.8,2907,3.8,0,1,7,9,1
26,0,171,113,102,4,4,8.1,3344,2.5,1,5,10,4,1
21,0,187,147,141,4,4,7.2,4241,1.9,0,8,8,4,1
41,1,172,113,96,4,5,7.4,3794,4.0,1,4,5,6,1
31,0,183,110,87,2,2,6.6,2865,2.7,0,1,10,9,1
22,1,172,102,94,4,6,8.3,2991,3.2,1,4,8,4,1
35,0,170,73,63,4,4,7.8,2333,4.3,0,5,6,10,1
59,1,194,108,87,4,4,7.3,3280,1.9,0,5,6,8,1
36,1,179,129,116,3,1,6.7,3692,3.2,0,1,5,3,0
29,1,169,73,67,1,1,7.4,2011,3.2,0,2,10,2,1
35,1,165,110,86,3,3,6.5,3262,4.1,1,6,6,4,0
34,0,156,66,56,2,1,7.0,1895,2.5,1,10,1,4,0
47,1,183,91,69,1,1,7.9,2074,2.7,1,5,8,7,1
41,0,169,80,61,1,1,6.9,1999,3.1,0,9,5,7,1
28,1,187,136,116,2,1,7.8,3503,2.0,0,7,8,9,1
52,1,169,95,90,4,5,7.1,2859,2.9,1,5,3,10,1
40,1,169,79,65,3,3,6.4,2648,2.8,1,9,10,2,0
34,0,186,127,113,2,1,6.8,3458,2.1,0,1,6,4,0
18,1,174,124,114,2,1,7.9,3329,4.0,0,3,1,3,0
32,0,190,125,117,2,1,7.3,2875,2.8,0,2,1,3,0
49,0,178,85,67,1,0,6.8,1969,2.4,0,7,4,7,1
26,0,164,70,49,3,2,5.8,2186,1.9,1,9,10,10,0
32,1,177,121,114,2,3,8.1,3171,1.8,1,2,6,6,1
45,1,155,85,79,3,3,7.7,2821,4.4,0,6,3,3,1
41,1,167,114,92,1,0,8.4,2790,4.5,0,2,5,8,1
52,1,163,91,70,3,2,6.9,2805,4.2,1,3,10,8,1
39,1,181,85,68,2,2,6.7,2504,2.9,0,1,4,7,0
44,1,160,82,59,1,0,7.5,1939,3.9,0,6,10,9,1
36,1,166,100,86,1,1,7.1,2302,4.0,1,2,3,3,1
62,0,168,89,81,1,1,7.2,2009,2.4,0,3,9,5,1
29,1,155,101,80,1,1,7.5,2213,3.3,0,6,4,6,1
37,0,156,78,58,2,2,7.5,2074,4.4,1,6,10,9,1
18,0,167,96,73,2,3,6.9,2576,2.3,1,4,7,4,0
38,1,163,77,59,4,6,8.0,2138,3.5,0,1,5,5,1
62,1,159,70,46,3,2,8.1,2175,3.5,1,7,7,9,1
18,0,161,93,74,1,0,7.5,2772,2.9,1,2,5,4,0
27,0,188,124,101,3,2,6.6,3755,3.0,0,6,3,2,0
64,1,182,83,76,1,1,7.4,1759,2.9,1,7,6,9,1
49,0,174,90,66,3,1,8.1,2481,3.1,1,2,9,3,0
56,0,191,131,107,3,2,7.6,3739,1.9,0,6,6,6,1
39,0,156,94,74,2,2,7.2,2569,3.9,1,1,4,9,0
35,0,168,86,75,4,4,8.1,2564,3.5,1,6,1,3,0
63,1,187,127,105,1,1,5.8,2920,4.4,1,8,3,8,0
49,1,180,95,83,4,6,5.5,2931,2.2,0,8,3,9,0
44,0,194,138,120,3,2,7.6,3840,1.9,0,7,2,3,0
45,0,192,137,115,3,1,8.1,3943,2.5,0,4,10,3,0
35,0,161,71,66,1,1,6.9,1631,3.0,1,4,2,4,1
56,1,193,136,112,4,4,6.8,4062,2.1,0,5,8,1,0
46,1,192,114,104,3,1,6.5,3346,2.9,1,8,8,2,0
35,0,169,80,63,1,1,7.6,2050,3.4,1,4,3,1,0
61,0,194,126,121,4,4,7.2,3609,1.7,0,9,4,3,0
25,0,156,79,56,3,3,8.4,2380,3.8,0,3,5,6,1
48,1,181,125,114,2,3,5.4,3406,4.3,0,9,9,8,1
51,0,165,72,52,2,3,8.1,2083,2.3,0,2,5,5,0
24,0,160,98,80,4,5,6.8,3162,3.8,0,6,6,8,1
53,0,178,85,79,3,3,6.5,2791,2.8,0,5,7,6,1
35,0,167,79,68,2,2,7.8,1978,3.5,0,5,2,1,1
55,0,181,111,87,3,3,7.1,2997,3.7,0,6,4,3,0
26,1,176,102,78,2,1,7.2,2996,2.4,0,10,6,2,0
26,1,170,121,102,2,3,7.9,2746,3.9,0,7,4,6,1
63,1,162,92,74,1,0,8.3,2276,1.8,1,4,5,8,0
25,0,179,97,92,1,0,8.3,1958,4.5,1,4,3,6,1
52,1,188,142,121,2,2,5.3,3677,2.5,1,9,2,4,0
35,0,179,97,77,3,1,6.7,2678,2.2,1,4,1,4,0
22,1,179,95,86,4,4,5.4,2951,1.9,1,8,3,9,0
31,1,175,102,95,3,2,5.9,3165,3.9,1,10,10,1,0
45,0,170,117,93,1,0,8.1,2899,3.3,0,1,9,2,0
47,0,173,111,88,1,0,6.9,2935,4.4,1,4,1,4,0
21,0,194,138,132,2,3,8.1,3729,3.4,1,2,8,3,1
56,1,184,127,109,3,1,5.7,3470,2.5,1,10,5,9,0
37,0,172,107,84,3,2,8.3,3235,4.0,0,5,4,5,1
42,1,173,113,96,2,2,7.5,2832,2.3,1,2,5,8,1
45,1,174,86,69,4,4,6.7,2988,2.4,1,7,7,4,0
29,1,181,92,82,1,1,7.2,2029,1.6,0,10,8,4,1
19,0,173,93,80,4,4,7.2,2807,2.3,0,7,2,10,1
60,0,182,131,107,3,2,7.2,3701,2.3,1,9,6,3,0
31,0,168,105,100,2,2,7.4,2785,2.4,0,4,4,9,1
39,1,171,101,87,2,2,8.0,2758,2.6,0,5,8,10,1
48,1,189,91,84,3,3,7.4,2409,3.2,0,3,4,2,0
40,0,168,82,72,2,1,6.7,2519,2.1,1,7,3,3,0
37,1,193,144,124,2,1,7.7,3447,3.4,0,5,5,3,1
55,1,161,76,52,1,1,7.0,1843,1.9,1,9,4,3,0
21,1,164,101,91,1,0,7.2,2186,4.3,1,7,5,4,1
32,0,173,84,68,1,1,7.2,1961,1.6,1,4,9,5,1
41,1,186,123,116,4,4,7.9,4040,4.2,1,7,3,6,1
42,1,184,121,99,1,1,8.3,2534,3.1,0,1,2,5,1
18,0,161,99,92,4,5,7.8,3100,3.6,1,2,2,9,1
24,0,164,87,78,3,1,7.9,2741,2.4,0,3,9,7,0
48,0,178,113,90,4,5,8.2,3233,2.0,1,5,7,7,1
29,0,166,92,70,1,1,7.8,2683,4.3,0,5,10,7,1
59,0,171,121,109,3,3,8.1,3290,2.8,1,7,4,7,1
22,0,174,103,89,3,2,5.9,2599,2.9,0,9,6,2,0
61,1,178,91,68,3,1,6.3,2386,4.5,0,10,10,8,0
59,1,165,99,85,3,3,5.8,3033,2.5,0,9,6,10,1
55,1,161,89,83,3,3,7.4,2726,1.8,1,6,3,1,0
29,1,170,112,98,1,1,8.1,2505,3.3,1,7,9,6,1
56,0,158,70,48,4,5,6.4,2373,3.2,1,8,4,3,0
35,1,176,91,83,3,2,8.4,2672,3.8,0,4,1,6,0
19,0,188,144,137,4,4,7.0,4004,4.4,1,7,2,6,0
27,0,159,104,83,3,1,7.5,3040,2.4,1,6,5,8,0
32,1,159,82,61,4,5,5.8,2568,3.7,1,8,8,4,0
47,1,158,64,48,2,2,8.2,1993,2.8,0,1,7,3,1
61,0,188,107,86,1,1,7.9,2387,3.9,0,5,9,2,1
34,0,158,73,56,2,2,7.1,2082,2.0,1,3,1,6,0
21,0,194,121,108,1,1,6.4,2834,3.0,0,9,2,3,0
24,0,169,87,82,1,1,5.4,1969,1.7,1,9,10,4,1
58,1,168,110,91,3,1,7.9,3204,3.2,1,3,4,9,0
48,0,158,63,40,2,2,6.1,1882,2.0,1,10,7,7,0
56,1,178,114,101,2,2,7.0,3108,4.4,1,2,1,1,0
51,0,178,115,94,4,4,7.0,3508,3.2,1,5,5,4,1
23,0,174,110,91,3,1,7.3,3236,3.1,0,4,2,8,1
55,0,167,94,88,2,3,6.9,2285,4.4,1,7,2,10,0
62,1,169,101,93,1,1,6.9,2449,3.0,0,8,2,4,0
51,0,167,109,98,4,5,6.8,3140,3.5,1,4,9,1,1
61,1,172,113,101,1,1,7.5,2895,1.6,1,3,10,10,1
32,1,168,72,67,1,1,6.3,1791,3.6,1,9,5,2,0
31,1,182,84,79,4,4,7.3,2581,1.8,1,8,8,5,1
23,0,166,109,100,1,1,7.2,2666,3.8,1,7,10,6,1
54,1,169,99,87,4,6,5.0,3097,4.1,1,8,6,1,0
49,1,172,122,117,4,5,7.2,3370,2.4,0,8,1,5,0
20,0,155,77,70,3,3,6.2,2256,4.1,0,10,10,8,1
20,0,174,85,64,4,5,7.0,2918,2.9,1,8,9,8,1
39,1,165,90,83,3,2,7.8,2942,3.2,0,1,7,2,1
39,1,157,80,75,4,4,7.0,2894,2.7,0,4,2,9,1
27,0,191,123,115,3,3,5.4,3410,2.9,1,10,8,2,0
20,1,167,109,96,2,1,8.4,2751,4.2,1,7,2,4,0
29,1,172,106,89,4,6,7.1,3469,4.3,0,6,2,10,1
46,1,188,99,90,2,2,8.1,2837,2.8,1,3,4,4,0
34,0,161,97,79,2,3,7.2,2675,3.0,0,3,8,4,1
24,1,189,125,102,4,5,6.8,4076,1.8,0,4,7,7,1
30,0,164,94,76,4,5,6.6,2826,2.5,0,10,2,8,0
19,0,178,116,108,2,2,6.7,3009,3.0,1,6,10,8,1
21,0,182,115,107,4,4,6.8,3446,2.1,1,1,6,4,0
27,1,191,119,106,3,2,6.8,3584,3.2,1,10,4,4,0
56,0,179,115,109,2,2,8.3,3334,3.6,0,4,10,6,1
41,1,173,111,97,4,6,6.4,3131,3.4,0,9,1,9,0
34,0,177,91,69,2,1,7.4,2394,2.8,1,7,8,5,0
23,1,163,88,77,2,2,8.2,1942,3.8,0,6,8,2,1
36,1,182,109,91,1,1,8.1,2509,2.5,0,5,6,9,1
22,1,162,67,48,4,4,7.4,2149,2.9,0,2,10,9,1
49,0,177,123,109,3,1,7.3,3278,2.3,0,2,7,1,0
27,1,180,102,93,3,1,7.4,3083,3.3,0,6,3,9,1
26,1,190,95,83,3,3,6.7,2628,2.8,0,9,9,7,0
44,0,173,98,89,1,1,5.4,2233,2.2,0,9,4,1,0
30,0,186,96,87,3,1,7.1,3244,2.4,1,1,2,2,0
36,1,161,96,78,3,3,6.8,2602,2.3,1,7,4,2,0
38,0,161,90,85,3,2,8.4,2920,4.2,0,7,2,8,1
41,0,175,91,82,4,6,7.4,2918,3.1,0,10,4,1,1
55,0,178,131,108,2,1,6.9,3409,3.5,0,2,2,3,0
21,1,180,97,81,2,2,6.3,2803,4.3,1,10,8,1,0
41,0,184,117,98,3,3,6.8,3299,2.0,1,4,6,5,0
52,1,166,107,100,4,6,5.5,3479,4.3,1,8,8,4,1
20,0,179,109,104,4,5,7.0,3482,3.1,0,6,1,3,1
21,0,162,109,93,4,6,8.4,3426,4.1,1,7,9,8,1
54,1,163,105,88,1,0,6.6,2297,2.0,0,10,2,7,0
57,0,157,101,83,4,5,7.1,2912,2.3,0,6,8,4,1
52,0,184,107,93,2,3,6.3,2629,2.1,1,9,4,1,0
48,0,175,105,81,1,1,5.5,2651,3.5,1,10,2,7,0
61,0,164,106,88,4,4,5.9,2989,1.9,1,10,1,3,0
42,1,177,126,108,1,0,7.0,3013,3.9,0,9,4,5,0
57,1,169,117,100,1,1,6.8,2606,2.3,0,6,10,8,1
30,1,188,141,134,3,3,8.4,3998,2.3,1,6,1,9,0
21,1,176,116,93,4,5,5.2,3480,2.3,1,9,8,10,1
63,1,156,61,37,2,1,6.4,1529,3.7,1,10,2,10,0
31,1,194,114,100,4,6,6.5,3319,4.3,1,9,8,7,1
30,1,157,67,51,3,2,8.2,2218,4.2,1,3,10,6,1
44,0,182,92,86,3,3,7.5,2440,1.8,0,7,1,5,0
23,1,172,89,84,4,6,7.8,2728,2.3,0,3,7,5,1
34,1,164,71,63,2,2,8.3,2203,3.5,0,4,7,4,1
53,1,182,96,84,4,6,7.2,3331,3.4,0,9,5,7,1
57,0,160,105,84,1,1,5.9,2331,2.6,1,10,3,1,0
52,1,189,108,90,3,1,6.2,2968,4.1,1,8,6,3,0
34,1,165,75,57,1,1,7.8,1569,1.9,1,6,5,6,1
58,1,169,106,83,4,6,8.0,3203,3.4,1,6,9,10,1
19,0,180,127,119,1,1,5.3,2918,2.3,1,8,4,1,0
30,1,155,72,48,1,0,6.6,1982,3.1,1,2,9,7,1
19,0,173,89,69,4,5,8.0,2642,2.7,0,5,10,2,1
45,0,190,105,82,2,1,6.9,2836,4.4,1,7,6,7,0
60,0,182,105,82,4,6,7.2,3437,3.0,1,3,9,4,1
43,0,170,77,60,1,1,6.2,1644,4.4,1,8,3,9,1
39,1,181,119,108,2,2,6.5,3320,2.3,0,3,1,5,0
64,0,192,144,126,2,3,7.8,3429,3.8,1,4,6,1,0
60,0,162,95,81,3,3,6.3,2727,3.7,1,10,4,4,0
20,1,176,99,81,1,1,6.5,2314,4.0,0,10,10,4,1
52,0,164,80,56,4,4,6.6,2691,3.6,0,6,4,4,1
29,0,189,114,99,4,5,7.1,3562,3.5,0,6,4,3,1
41,0,183,108,93,3,1,8.0,2976,3.5,1,2,1,3,0
22,0,187,127,108,4,6,8.4,4210,4.5,1,2,5,10,1
37,0,192,151,139,3,3,7.8,4307,2.2,0,3,9,5,1
56,0,164,70,49,2,2,6.7,2073,1.6,1,3,3,5,0
56,1,156,101,91,3,1,8.2,2663,3.5,1,4,2,2,0
30,1,166,112,94,1,1,7.8,2602,2.0,1,4,2,10,0
58,1,170,78,65,4,6,7.1,2600,3.5,0,4,10,10,1
62,1,180,91,84,1,0,5.9,2212,2.5,0,10,7,9,0
29,0,186,105,89,2,2,6.7,2943,1.6,1,10,6,3,0
30,0,168,98,90,1,0,6.6,2399,3.8,0,3,2,4,0
27,0,173,82,63,2,3,7.0,2341,1.7,0,1,1,2,0
50,1,186,98,81,2,1,5.3,2579,2.2,1,9,7,8,0
57,1,164,108,86,2,1,7.4,2491,2.5,0,2,6,7,1
33,0,163,71,53,1,0,7.6,2060,1.9,1,3,5,3,0
62,0,178,101,84,3,1,6.9,2814,4.2,1,2,5,5,0
52,1,172,112,99,4,4,8.2,3132,3.4,0,6,10,1,1
20,1,192,149,140,2,3,8.0,3510,4.1,1,6,3,6,0
22,1,169,88,65,2,1,7.1,2291,3.5,0,1,5,10,1
43,1,185,95,83,3,3,7.3,2408,4.5,0,4,6,6,1
28,0,178,119,102,2,2,6.0,3090,3.1,1,10,7,5,0
24,1,157,94,81,3,1,7.8,2971,1.7,0,5,7,9,1
27,1,158,104,83,2,1,6.8,2500,2.0,1,6,10,4,0
59,0,163,72,63,3,3,6.7,2595,3.3,1,5,10,2,0
51,0,160,95,82,4,6,8.1,2920,2.5,1,3,8,7,0
20,0,168,90,75,2,3,8.2,2651,1.8,0,3,5,5,1
25,1,178,128,122,2,1,8.1,3278,2.2,1,3,4,7,0
48,1,179,102,85,2,3,7.8,2521,2.9,1,6,7,7,1
28,1,178,103,98,2,2,7.2,2778,3.1,0,4,2,7,1
62,1,159,69,57,1,0,8.2,1381,4.3,1,4,8,3,1
24,0,179,97,78,1,1,8.4,2799,1.8,1,3,4,5,0
62,0,171,93,87,2,2,6.6,2593,2.6,1,4,10,1,0
19,1,191,92,85,3,1,6.3,2766,3.0,0,8,1,6,0
23,1,191,118,97,2,1,6.7,3215,1.8,0,3,2,4,0
58,1,185,105,83,3,2,6.6,2814,3.6,0,10,1,2,0
49,0,183,129,108,3,2,8.2,3929,3.0,1,3,5,3,0
37,1,159,68,50,1,1,7.2,1460,2.9,1,6,1,3,1
51,0,158,95,80,4,6,6.6,3073,3.5,0,1,9,1,1
33,1,188,132,114,3,3,7.1,3542,2.4,1,10,4,7,0
42,0,172,86,77,2,3,7.3,2385,2.5,0,6,10,10,1
29,0,173,79,69,4,6,5.4,2740,2.0,1,9,3,3,0
24,1,188,140,117,1,1,7.9,3379,3.1,0,3,9,7,1
56,0,179,94,79,1,0,7.0,2253,2.6,1,2,4,10,1
34,0,162,72,66,4,4,6.8,2432,2.3,1,3,1,10,0
